АЗС_CODE,PRODNAME,TANKNUM,ДАТА,HOUR,КОЛИЧЕСТВО
Z313,АИ-92-К4/К5,4.0,2024-03-18,11,1806.91
Z313,АИ-92-К4/К5,4.0,2024-03-18,12,1523.65
Z313,АИ-92-К4/К5,4.0,2024-03-18,13,1293.82
Z313,АИ-92-К4/К5,4.0,2024-03-18,14,1368.36
Z313,АИ-92-К4/К5,4.0,2024-03-18,15,1914.35
Z313,АИ-92-К4/К5,4.0,2024-03-18,16,977.92
Z313,АИ-92-К4/К5,4.0,2024-03-18,17,48.78
Z313,АИ-98-К4/К5,5.0,2024-03-18,2,35.72
Z313,АИ-98-К4/К5,5.0,2024-03-18,7,68.97
Z313,АИ-98-К4/К5,5.0,2024-03-18,8,66.63
Z313,АИ-98-К4/К5,5.0,2024-03-18,10,50.68
Z313,АИ-98-К4/К5,5.0,2024-03-18,11,122.21
Z313,АИ-98-К4/К5,5.0,2024-03-18,14,20.0
Z313,АИ-98-К4/К5,5.0,2024-03-18,15,31.69
Z313,АИ-98-К4/К5,5.0,2024-03-18,17,38.95
Z313,АИ-98-К4/К5,5.0,2024-03-18,18,66.45
Z313,АИ-98-К4/К5,5.0,2024-03-18,19,139.34
Z313,АИ-98-К4/К5,5.0,2024-03-18,20,6.9
Z313,АИ-98-К4/К5,5.0,2024-03-18,21,138.68
Z313,АИ-98-К4/К5,5.0,2024-03-18,22,110.0
Z313,АИ-98-К4/К5,5.0,2024-03-18,24,35.9
Z313,АИ-95 TULPAR,1.0,2024-03-19,1,337.38
Z313,АИ-95 TULPAR,1.0,2024-03-19,2,567.17
Z313,АИ-95 TULPAR,1.0,2024-03-19,3,147.85
Z313,АИ-95 TULPAR,1.0,2024-03-19,4,126.79
Z313,АИ-95 TULPAR,1.0,2024-03-19,5,125.93
Z313,АИ-95 TULPAR,1.0,2024-03-19,6,22.41
Z313,АИ-95 TULPAR,1.0,2024-03-19,7,262.49
Z313,АИ-95 TULPAR,1.0,2024-03-19,8,786.49
Z313,АИ-95 TULPAR,1.0,2024-03-19,9,1188.48
Z313,АИ-95 TULPAR,1.0,2024-03-19,10,1013.12
Z313,АИ-95 TULPAR,1.0,2024-03-19,11,765.58
Z313,АИ-95 TULPAR,1.0,2024-03-19,12,1094.2
Z313,АИ-95 TULPAR,1.0,2024-03-19,13,914.89
Z313,АИ-95 TULPAR,1.0,2024-03-19,14,1326.32
Z313,АИ-95 TULPAR,1.0,2024-03-19,15,756.65
Z313,АИ-95 TULPAR,1.0,2024-03-19,16,1173.37
Z313,АИ-95 TULPAR,1.0,2024-03-19,17,1057.91
Z313,АИ-95 TULPAR,1.0,2024-03-19,18,1097.39
Z313,АИ-95 TULPAR,1.0,2024-03-19,19,905.79
Z313,АИ-95 TULPAR,1.0,2024-03-19,20,1171.98
Z313,АИ-95 TULPAR,1.0,2024-03-19,21,1160.71
Z313,АИ-95 TULPAR,1.0,2024-03-19,22,1276.28
Z313,АИ-95 TULPAR,1.0,2024-03-19,23,1010.93
Z313,АИ-95 TULPAR,1.0,2024-03-19,24,612.92
Z313,АИ-92-К4/К5,2.0,2024-03-19,1,1229.36
Z313,АИ-92-К4/К5,2.0,2024-03-19,2,619.92
Z313,АИ-92-К4/К5,2.0,2024-03-19,3,272.87
Z313,АИ-92-К4/К5,2.0,2024-03-19,4,112.05
Z313,АИ-92-К4/К5,2.0,2024-03-19,5,118.07
Z313,АИ-92-К4/К5,2.0,2024-03-19,6,130.64
Z313,АИ-92-К4/К5,2.0,2024-03-19,7,369.06
Z313,АИ-92-К4/К5,2.0,2024-03-19,8,1278.77
Z313,АИ-92-К4/К5,2.0,2024-03-19,9,1628.32
Z313,АИ-92-К4/К5,2.0,2024-03-19,10,2126.47
Z313,АИ-92-К4/К5,2.0,2024-03-19,11,2054.66
Z313,АИ-92-К4/К5,2.0,2024-03-19,12,631.15
Z313,АИ-92-К4/К5,2.0,2024-03-19,18,1976.28
Z313,АИ-92-К4/К5,2.0,2024-03-19,19,1760.73
Z313,АИ-92-К4/К5,2.0,2024-03-19,20,1683.53
Z313,АИ-92-К4/К5,2.0,2024-03-19,21,2221.87
Z313,АИ-92-К4/К5,2.0,2024-03-19,22,1965.79
Z313,АИ-92-К4/К5,2.0,2024-03-19,23,2115.79
Z313,АИ-92-К4/К5,2.0,2024-03-19,24,1070.48
Z313,ДТ-К4/К5,3.0,2024-03-19,1,717.22
Z313,ДТ-К4/К5,3.0,2024-03-19,2,200.0
Z313,ДТ-К4/К5,3.0,2024-03-19,3,45.0
Z313,ДТ-К4/К5,3.0,2024-03-19,4,140.0
Z313,ДТ-К4/К5,3.0,2024-03-19,5,52.63
Z313,ДТ-К4/К5,3.0,2024-03-19,6,20.0
Z313,ДТ-К4/К5,3.0,2024-03-19,7,152.63
Z313,ДТ-К4/К5,3.0,2024-03-19,8,140.18
Z313,ДТ-К4/К5,3.0,2024-03-19,9,594.72
Z313,ДТ-К4/К5,3.0,2024-03-19,10,614.82
Z313,ДТ-К4/К5,3.0,2024-03-19,11,235.0
Z313,ДТ-К4/К5,3.0,2024-03-19,12,198.28
Z313,ДТ-К4/К5,3.0,2024-03-19,13,310.18
Z313,ДТ-К4/К5,3.0,2024-03-19,14,220.57
Z313,ДТ-К4/К5,3.0,2024-03-19,15,45.48
Z313,ДТ-К4/К5,3.0,2024-03-19,17,632.31
Z313,ДТ-К4/К5,3.0,2024-03-19,18,394.21
Z313,ДТ-К4/К5,3.0,2024-03-19,19,130.0
Z313,ДТ-К4/К5,3.0,2024-03-19,20,10.53
Z313,ДТ-К4/К5,3.0,2024-03-19,21,52.63
Z313,ДТ-К4/К5,3.0,2024-03-19,22,21.06
Z313,ДТ-К4/К5,3.0,2024-03-19,23,381.76
Z313,ДТ-К4/К5,3.0,2024-03-19,24,280.0
Z313,АИ-92-К4/К5,4.0,2024-03-19,12,1145.23
Z313,АИ-92-К4/К5,4.0,2024-03-19,13,1814.89
Z313,АИ-92-К4/К5,4.0,2024-03-19,14,1866.97
Z313,АИ-92-К4/К5,4.0,2024-03-19,15,2097.77
Z313,АИ-92-К4/К5,4.0,2024-03-19,16,1806.56
Z313,АИ-92-К4/К5,4.0,2024-03-19,17,1896.67
Z313,АИ-92-К4/К5,4.0,2024-03-19,18,298.33
Z313,АИ-98-К4/К5,5.0,2024-03-19,1,115.46
Z313,АИ-98-К4/К5,5.0,2024-03-19,4,11.48
Z313,АИ-98-К4/К5,5.0,2024-03-19,6,15.22
Z313,АИ-98-К4/К5,5.0,2024-03-19,7,43.86
Z313,АИ-98-К4/К5,5.0,2024-03-19,9,52.02
Z313,АИ-98-К4/К5,5.0,2024-03-19,10,10.0
Z313,АИ-98-К4/К5,5.0,2024-03-19,12,24.14
Z313,АИ-98-К4/К5,5.0,2024-03-19,13,123.35
Z313,АИ-98-К4/К5,5.0,2024-03-19,14,123.71
Z313,АИ-98-К4/К5,5.0,2024-03-19,16,110.38
Z313,АИ-98-К4/К5,5.0,2024-03-19,17,88.0
Z313,АИ-98-К4/К5,5.0,2024-03-19,18,96.56
Z313,АИ-98-К4/К5,5.0,2024-03-19,19,62.24
Z313,АИ-98-К4/К5,5.0,2024-03-19,20,20.0
Z313,АИ-98-К4/К5,5.0,2024-03-19,21,218.28
Z313,АИ-98-К4/К5,5.0,2024-03-19,23,58.62
Z313,АИ-95 TULPAR,1.0,2024-03-20,1,551.14
Z313,АИ-95 TULPAR,1.0,2024-03-20,2,254.13
Z313,АИ-95 TULPAR,1.0,2024-03-20,3,390.72
Z313,АИ-95 TULPAR,1.0,2024-03-20,4,123.44
Z313,АИ-95 TULPAR,1.0,2024-03-20,5,53.85
Z313,АИ-95 TULPAR,1.0,2024-03-20,6,26.83
Z313,АИ-95 TULPAR,1.0,2024-03-20,7,110.66
Z313,АИ-95 TULPAR,1.0,2024-03-20,8,650.03
Z313,АИ-95 TULPAR,1.0,2024-03-20,9,1138.5
Z313,АИ-95 TULPAR,1.0,2024-03-20,10,929.89
Z313,АИ-95 TULPAR,1.0,2024-03-20,11,551.44
Z313,АИ-95 TULPAR,1.0,2024-03-20,12,777.12
Z313,АИ-95 TULPAR,1.0,2024-03-20,13,917.86
Z313,АИ-95 TULPAR,1.0,2024-03-20,14,709.15
Z313,АИ-95 TULPAR,1.0,2024-03-20,15,900.57
Z313,АИ-95 TULPAR,1.0,2024-03-20,16,966.78
Z313,АИ-95 TULPAR,1.0,2024-03-20,17,1165.77
Z313,АИ-95 TULPAR,1.0,2024-03-20,18,1184.26
Z313,АИ-95 TULPAR,1.0,2024-03-20,19,949.29
Z313,АИ-95 TULPAR,1.0,2024-03-20,20,1023.38
Z313,АИ-95 TULPAR,1.0,2024-03-20,21,919.29
Z313,АИ-95 TULPAR,1.0,2024-03-20,22,1104.66
Z313,АИ-95 TULPAR,1.0,2024-03-20,23,1567.4
Z313,АИ-95 TULPAR,1.0,2024-03-20,24,652.61
Z313,АИ-92-К4/К5,2.0,2024-03-20,1,985.32
Z313,АИ-92-К4/К5,2.0,2024-03-20,2,614.76
Z313,АИ-92-К4/К5,2.0,2024-03-20,3,289.25
Z313,АИ-92-К4/К5,2.0,2024-03-20,4,327.9
Z313,АИ-92-К4/К5,2.0,2024-03-20,6,326.01
Z313,АИ-92-К4/К5,2.0,2024-03-20,7,421.04
Z313,АИ-92-К4/К5,2.0,2024-03-20,8,886.11
Z313,АИ-92-К4/К5,2.0,2024-03-20,9,1557.63
Z313,АИ-92-К4/К5,2.0,2024-03-20,10,2165.35
Z313,АИ-92-К4/К5,2.0,2024-03-20,11,52.07
Z313,АИ-92-К4/К5,2.0,2024-03-20,15,760.61
Z313,АИ-92-К4/К5,2.0,2024-03-20,16,2207.67
Z313,АИ-92-К4/К5,2.0,2024-03-20,17,1982.11
Z313,АИ-92-К4/К5,2.0,2024-03-20,18,2197.98
Z313,АИ-92-К4/К5,2.0,2024-03-20,19,1614.43
Z313,АИ-92-К4/К5,2.0,2024-03-20,20,1825.78
Z313,АИ-92-К4/К5,2.0,2024-03-20,21,1956.86
Z313,АИ-92-К4/К5,2.0,2024-03-20,22,2377.34
Z313,АИ-92-К4/К5,2.0,2024-03-20,23,2126.75
Z313,АИ-92-К4/К5,2.0,2024-03-20,24,1211.68
Z313,ДТ-К4/К5,3.0,2024-03-20,1,470.0
Z313,ДТ-К4/К5,3.0,2024-03-20,2,8.07
Z313,ДТ-К4/К5,3.0,2024-03-20,3,330.0
Z313,ДТ-К4/К5,3.0,2024-03-20,4,73.77
Z313,ДТ-К4/К5,3.0,2024-03-20,6,100.0
Z313,ДТ-К4/К5,3.0,2024-03-20,7,150.0
Z313,ДТ-К4/К5,3.0,2024-03-20,8,115.96
Z313,ДТ-К4/К5,3.0,2024-03-20,9,100.0
Z313,ДТ-К4/К5,3.0,2024-03-20,10,235.04
Z313,ДТ-К4/К5,3.0,2024-03-20,11,67.8
Z313,ДТ-К4/К5,3.0,2024-03-20,12,420.01
Z313,ДТ-К4/К5,3.0,2024-03-20,13,533.89
Z313,ДТ-К4/К5,3.0,2024-03-20,14,512.4
Z313,ДТ-К4/К5,3.0,2024-03-20,15,169.31
Z313,ДТ-К4/К5,3.0,2024-03-20,16,408.97
Z313,ДТ-К4/К5,3.0,2024-03-20,17,247.97
Z313,ДТ-К4/К5,3.0,2024-03-20,18,465.88
Z313,ДТ-К4/К5,3.0,2024-03-20,19,377.43
Z313,ДТ-К4/К5,3.0,2024-03-20,20,430.72
Z313,ДТ-К4/К5,3.0,2024-03-20,21,148.18
Z313,ДТ-К4/К5,3.0,2024-03-20,22,330.0
Z313,ДТ-К4/К5,3.0,2024-03-20,23,400.51
Z313,ДТ-К4/К5,3.0,2024-03-20,24,30.51
Z313,АИ-92-К4/К5,4.0,2024-03-20,7,24.39
Z313,АИ-92-К4/К5,4.0,2024-03-20,11,2130.84
Z313,АИ-92-К4/К5,4.0,2024-03-20,12,1886.28
Z313,АИ-92-К4/К5,4.0,2024-03-20,13,1698.83
Z313,АИ-92-К4/К5,4.0,2024-03-20,14,1877.59
Z313,АИ-92-К4/К5,4.0,2024-03-20,15,1055.36
Z313,АИ-98-К4/К5,5.0,2024-03-20,3,119.72
Z313,АИ-98-К4/К5,5.0,2024-03-20,4,15.0
Z313,АИ-98-К4/К5,5.0,2024-03-20,9,6.9
Z313,АИ-98-К4/К5,5.0,2024-03-20,10,126.12
Z313,АИ-98-К4/К5,5.0,2024-03-20,12,30.0
Z313,АИ-98-К4/К5,5.0,2024-03-20,13,168.93
Z313,АИ-98-К4/К5,5.0,2024-03-20,15,72.77
Z313,АИ-98-К4/К5,5.0,2024-03-20,17,55.23
Z313,АИ-98-К4/К5,5.0,2024-03-20,19,121.99
Z313,АИ-98-К4/К5,5.0,2024-03-20,20,118.67
Z313,АИ-98-К4/К5,5.0,2024-03-20,21,42.69
Z313,АИ-98-К4/К5,5.0,2024-03-20,22,122.12
Z313,АИ-98-К4/К5,5.0,2024-03-20,23,91.01
Z313,АИ-95 TULPAR,1.0,2024-03-21,1,814.3
Z313,АИ-95 TULPAR,1.0,2024-03-21,2,388.09
Z313,АИ-95 TULPAR,1.0,2024-03-21,3,262.96
Z313,АИ-95 TULPAR,1.0,2024-03-21,4,304.22
Z313,АИ-95 TULPAR,1.0,2024-03-21,5,128.48
Z313,АИ-95 TULPAR,1.0,2024-03-21,6,10.0
Z313,АИ-95 TULPAR,1.0,2024-03-21,7,236.08
Z313,АИ-95 TULPAR,1.0,2024-03-21,8,245.81
Z313,АИ-95 TULPAR,1.0,2024-03-21,9,620.41
Z313,АИ-95 TULPAR,1.0,2024-03-21,10,897.53
Z313,АИ-95 TULPAR,1.0,2024-03-21,11,828.61
Z313,АИ-95 TULPAR,1.0,2024-03-21,12,1068.22
Z313,АИ-95 TULPAR,1.0,2024-03-21,13,927.33
Z313,АИ-95 TULPAR,1.0,2024-03-21,14,1297.36
Z313,АИ-95 TULPAR,1.0,2024-03-21,15,1362.8
Z313,АИ-95 TULPAR,1.0,2024-03-21,16,886.6
Z313,АИ-95 TULPAR,1.0,2024-03-21,17,1006.02
Z313,АИ-95 TULPAR,1.0,2024-03-21,18,1041.68
Z313,АИ-95 TULPAR,1.0,2024-03-21,19,928.05
Z313,АИ-95 TULPAR,1.0,2024-03-21,20,1029.66
Z313,АИ-95 TULPAR,1.0,2024-03-21,21,639.06
Z313,АИ-95 TULPAR,1.0,2024-03-21,22,1164.3
Z313,АИ-95 TULPAR,1.0,2024-03-21,23,1245.6
Z313,АИ-95 TULPAR,1.0,2024-03-21,24,869.32
Z313,АИ-92-К4/К5,2.0,2024-03-21,1,1022.44
Z313,АИ-92-К4/К5,2.0,2024-03-21,2,920.16
Z313,АИ-92-К4/К5,2.0,2024-03-21,3,484.15
Z313,АИ-92-К4/К5,2.0,2024-03-21,4,359.6
Z313,АИ-92-К4/К5,2.0,2024-03-21,5,200.87
Z313,АИ-92-К4/К5,2.0,2024-03-21,6,339.92
Z313,АИ-92-К4/К5,2.0,2024-03-21,7,582.8
Z313,АИ-92-К4/К5,2.0,2024-03-21,8,719.63
Z313,АИ-92-К4/К5,2.0,2024-03-21,9,1255.62
Z313,АИ-92-К4/К5,2.0,2024-03-21,10,1440.04
Z313,АИ-92-К4/К5,2.0,2024-03-21,11,306.1
Z313,АИ-92-К4/К5,2.0,2024-03-21,12,9.76
Z313,АИ-92-К4/К5,2.0,2024-03-21,13,133.12
Z313,АИ-92-К4/К5,2.0,2024-03-21,14,183.35
Z313,АИ-92-К4/К5,2.0,2024-03-21,15,917.88
Z313,АИ-92-К4/К5,2.0,2024-03-21,16,17.08
Z313,АИ-92-К4/К5,2.0,2024-03-21,17,87.82
Z313,АИ-92-К4/К5,2.0,2024-03-21,18,25.0
Z313,АИ-92-К4/К5,2.0,2024-03-21,19,1039.21
Z313,АИ-92-К4/К5,2.0,2024-03-21,20,1694.1
Z313,АИ-92-К4/К5,2.0,2024-03-21,21,1722.99
Z313,АИ-92-К4/К5,2.0,2024-03-21,22,1663.37
Z313,АИ-92-К4/К5,2.0,2024-03-21,23,2048.01
Z313,АИ-92-К4/К5,2.0,2024-03-21,24,1158.45
Z313,ДТ-К4/К5,3.0,2024-03-21,1,470.63
Z313,ДТ-К4/К5,3.0,2024-03-21,2,210.0
Z313,ДТ-К4/К5,3.0,2024-03-21,3,100.0
Z313,ДТ-К4/К5,3.0,2024-03-21,4,183.9
Z313,ДТ-К4/К5,3.0,2024-03-21,5,100.0
Z313,ДТ-К4/К5,3.0,2024-03-21,7,100.0
Z313,ДТ-К4/К5,3.0,2024-03-21,8,152.55
Z313,ДТ-К4/К5,3.0,2024-03-21,9,581.18
Z313,ДТ-К4/К5,3.0,2024-03-21,10,506.94
Z313,ДТ-К4/К5,3.0,2024-03-21,11,263.96
Z313,ДТ-К4/К5,3.0,2024-03-21,12,595.43
Z313,ДТ-К4/К5,3.0,2024-03-21,13,101.7
Z313,ДТ-К4/К5,3.0,2024-03-21,14,747.8
Z313,ДТ-К4/К5,3.0,2024-03-21,15,55.36
Z313,ДТ-К4/К5,3.0,2024-03-21,16,357.94
Z313,ДТ-К4/К5,3.0,2024-03-21,17,163.9
Z313,ДТ-К4/К5,3.0,2024-03-21,18,267.69
Z313,ДТ-К4/К5,3.0,2024-03-21,19,436.11
Z313,ДТ-К4/К5,3.0,2024-03-21,20,226.07
Z313,ДТ-К4/К5,3.0,2024-03-21,21,283.9
Z313,ДТ-К4/К5,3.0,2024-03-21,22,46.78
Z313,ДТ-К4/К5,3.0,2024-03-21,23,120.65
Z313,ДТ-К4/К5,3.0,2024-03-21,24,138.31
Z313,АИ-92-К4/К5,4.0,2024-03-21,11,1478.13
Z313,АИ-92-К4/К5,4.0,2024-03-21,12,1767.23
Z313,АИ-92-К4/К5,4.0,2024-03-21,13,1936.61
Z313,АИ-92-К4/К5,4.0,2024-03-21,14,1379.86
Z313,АИ-92-К4/К5,4.0,2024-03-21,15,870.6
Z313,АИ-92-К4/К5,4.0,2024-03-21,16,1800.54
Z313,АИ-92-К4/К5,4.0,2024-03-21,17,1887.19
Z313,АИ-92-К4/К5,4.0,2024-03-21,18,1956.54
Z313,АИ-92-К4/К5,4.0,2024-03-21,19,575.63
Z313,АИ-92-К4/К5,4.0,2024-03-21,23,10.0
Z313,АИ-92-К4/К5,4.0,2024-03-21,24,48.78
Z313,АИ-98-К4/К5,5.0,2024-03-21,2,17.24
Z313,АИ-98-К4/К5,5.0,2024-03-21,3,32.24
Z313,АИ-98-К4/К5,5.0,2024-03-21,10,37.93
Z313,АИ-98-К4/К5,5.0,2024-03-21,12,68.24
Z313,АИ-98-К4/К5,5.0,2024-03-21,13,24.14
Z313,АИ-98-К4/К5,5.0,2024-03-21,14,49.49
Z313,АИ-98-К4/К5,5.0,2024-03-21,15,10.7
Z313,АИ-98-К4/К5,5.0,2024-03-21,16,80.0
Z313,АИ-98-К4/К5,5.0,2024-03-21,17,152.26
Z313,АИ-98-К4/К5,5.0,2024-03-21,18,24.14
Z313,АИ-98-К4/К5,5.0,2024-03-21,21,199.82
Z313,АИ-98-К4/К5,5.0,2024-03-21,23,99.0
Z313,АИ-98-К4/К5,5.0,2024-03-21,24,50.28
Z313,АИ-95 TULPAR,1.0,2024-03-22,1,639.79
Z313,АИ-95 TULPAR,1.0,2024-03-22,2,292.13
Z313,АИ-95 TULPAR,1.0,2024-03-22,3,320.14
Z313,АИ-95 TULPAR,1.0,2024-03-22,4,103.85
Z313,АИ-95 TULPAR,1.0,2024-03-22,5,91.34
Z313,АИ-95 TULPAR,1.0,2024-03-22,6,11.54
Z313,АИ-95 TULPAR,1.0,2024-03-22,7,104.95
Z313,АИ-95 TULPAR,1.0,2024-03-22,8,192.55
Z313,АИ-95 TULPAR,1.0,2024-03-22,9,423.57
Z313,АИ-95 TULPAR,1.0,2024-03-22,10,452.93
Z313,АИ-95 TULPAR,1.0,2024-03-22,11,1068.05
Z313,АИ-95 TULPAR,1.0,2024-03-22,12,904.06
Z313,АИ-95 TULPAR,1.0,2024-03-22,13,641.89
Z313,АИ-95 TULPAR,1.0,2024-03-22,14,794.9
Z313,АИ-95 TULPAR,1.0,2024-03-22,15,637.55
Z313,АИ-95 TULPAR,1.0,2024-03-22,16,1040.71
Z313,АИ-95 TULPAR,1.0,2024-03-22,17,915.96
Z313,АИ-95 TULPAR,1.0,2024-03-22,18,1119.92
Z313,АИ-95 TULPAR,1.0,2024-03-22,19,864.36
Z313,АИ-95 TULPAR,1.0,2024-03-22,20,408.22
Z313,АИ-95 TULPAR,1.0,2024-03-22,21,896.06
Z313,АИ-95 TULPAR,1.0,2024-03-22,22,1093.73
Z313,АИ-95 TULPAR,1.0,2024-03-22,23,1029.29
Z313,АИ-95 TULPAR,1.0,2024-03-22,24,642.12
Z313,АИ-92-К4/К5,2.0,2024-03-22,1,1122.91
Z313,АИ-92-К4/К5,2.0,2024-03-22,2,511.37
Z313,АИ-92-К4/К5,2.0,2024-03-22,3,572.05
Z313,АИ-92-К4/К5,2.0,2024-03-22,4,186.98
Z313,АИ-92-К4/К5,2.0,2024-03-22,5,107.91
Z313,АИ-92-К4/К5,2.0,2024-03-22,6,156.03
Z313,АИ-92-К4/К5,2.0,2024-03-22,7,308.6
Z313,АИ-92-К4/К5,2.0,2024-03-22,8,363.58
Z313,АИ-92-К4/К5,2.0,2024-03-22,9,613.38
Z313,АИ-92-К4/К5,2.0,2024-03-22,10,1069.46
Z313,АИ-92-К4/К5,2.0,2024-03-22,11,1419.27
Z313,АИ-92-К4/К5,2.0,2024-03-22,12,1669.85
Z313,АИ-92-К4/К5,2.0,2024-03-22,13,1780.21
Z313,АИ-92-К4/К5,2.0,2024-03-22,14,1550.72
Z313,АИ-92-К4/К5,2.0,2024-03-22,15,1817.21
Z313,АИ-92-К4/К5,2.0,2024-03-22,16,1553.05
Z313,АИ-92-К4/К5,2.0,2024-03-22,17,1719.79
Z313,АИ-92-К4/К5,2.0,2024-03-22,18,1978.3
Z313,АИ-92-К4/К5,2.0,2024-03-22,19,1300.31
Z313,АИ-92-К4/К5,2.0,2024-03-22,20,1334.45
Z313,АИ-92-К4/К5,2.0,2024-03-22,21,1232.19
Z313,АИ-92-К4/К5,2.0,2024-03-22,22,1216.37
Z313,АИ-92-К4/К5,2.0,2024-03-22,23,1416.87
Z313,АИ-92-К4/К5,2.0,2024-03-22,24,597.22
Z313,ДТ-К4/К5,3.0,2024-03-22,1,167.58
Z313,ДТ-К4/К5,3.0,2024-03-22,2,320.0
Z313,ДТ-К4/К5,3.0,2024-03-22,3,251.7
Z313,ДТ-К4/К5,3.0,2024-03-22,4,67.8
Z313,ДТ-К4/К5,3.0,2024-03-22,7,100.0
Z313,ДТ-К4/К5,3.0,2024-03-22,9,170.0
Z313,ДТ-К4/К5,3.0,2024-03-22,10,410.0
Z313,ДТ-К4/К5,3.0,2024-03-22,11,290.01
Z313,ДТ-К4/К5,3.0,2024-03-22,12,136.7
Z313,ДТ-К4/К5,3.0,2024-03-22,13,200.0
Z313,ДТ-К4/К5,3.0,2024-03-22,14,536.04
Z313,ДТ-К4/К5,3.0,2024-03-22,15,60.0
Z313,ДТ-К4/К5,3.0,2024-03-22,16,184.75
Z313,ДТ-К4/К5,3.0,2024-03-22,17,152.8
Z313,ДТ-К4/К5,3.0,2024-03-22,18,47.46
Z313,ДТ-К4/К5,3.0,2024-03-22,19,30.0
Z313,ДТ-К4/К5,3.0,2024-03-22,20,33.9
Z313,ДТ-К4/К5,3.0,2024-03-22,22,50.0
Z313,ДТ-К4/К5,3.0,2024-03-22,23,49.64
Z313,ДТ-К4/К5,3.0,2024-03-22,24,40.0
Z313,АИ-92-К4/К5,4.0,2024-03-22,1,296.12
Z313,АИ-92-К4/К5,4.0,2024-03-22,2,147.53
Z313,АИ-92-К4/К5,4.0,2024-03-22,3,90.38
Z313,АИ-92-К4/К5,4.0,2024-03-22,4,85.32
Z313,АИ-92-К4/К5,4.0,2024-03-22,5,47.07
Z313,АИ-92-К4/К5,4.0,2024-03-22,7,62.12
Z313,АИ-92-К4/К5,4.0,2024-03-22,8,32.31
Z313,АИ-92-К4/К5,4.0,2024-03-22,9,120.5
Z313,АИ-92-К4/К5,4.0,2024-03-22,10,279.38
Z313,АИ-92-К4/К5,4.0,2024-03-22,11,198.22
Z313,АИ-92-К4/К5,4.0,2024-03-22,12,260.66
Z313,АИ-92-К4/К5,4.0,2024-03-22,13,220.95
Z313,АИ-92-К4/К5,4.0,2024-03-22,14,288.06
Z313,АИ-92-К4/К5,4.0,2024-03-22,15,321.85
Z313,АИ-92-К4/К5,4.0,2024-03-22,16,465.78
Z313,АИ-92-К4/К5,4.0,2024-03-22,17,482.69
Z313,АИ-92-К4/К5,4.0,2024-03-22,18,34.15
Z313,АИ-92-К4/К5,4.0,2024-03-22,19,129.28
Z313,АИ-92-К4/К5,4.0,2024-03-22,20,117.95
Z313,АИ-92-К4/К5,4.0,2024-03-22,21,210.51
Z313,АИ-92-К4/К5,4.0,2024-03-22,22,220.03
Z313,АИ-92-К4/К5,4.0,2024-03-22,23,240.47
Z313,АИ-92-К4/К5,4.0,2024-03-22,24,183.63
Z313,АИ-98-К4/К5,5.0,2024-03-22,2,59.9
Z313,АИ-98-К4/К5,5.0,2024-03-22,3,10.35
Z313,АИ-98-К4/К5,5.0,2024-03-22,9,34.49
Z313,АИ-98-К4/К5,5.0,2024-03-22,10,45.0
Z313,АИ-98-К4/К5,5.0,2024-03-22,11,43.33
Z313,АИ-98-К4/К5,5.0,2024-03-22,12,100.79
Z313,АИ-98-К4/К5,5.0,2024-03-22,13,186.07
Z313,АИ-98-К4/К5,5.0,2024-03-22,14,51.58
Z313,АИ-98-К4/К5,5.0,2024-03-22,15,51.73
Z313,АИ-98-К4/К5,5.0,2024-03-22,16,162.04
Z313,АИ-98-К4/К5,5.0,2024-03-22,18,49.41
Z313,АИ-98-К4/К5,5.0,2024-03-22,19,55.68
Z313,АИ-98-К4/К5,5.0,2024-03-22,20,117.52
Z313,АИ-98-К4/К5,5.0,2024-03-22,21,158.64
Z313,АИ-98-К4/К5,5.0,2024-03-22,22,84.18
Z313,АИ-98-К4/К5,5.0,2024-03-22,23,37.94
Z313,АИ-95 TULPAR,1.0,2024-03-23,1,516.15
Z313,АИ-95 TULPAR,1.0,2024-03-23,2,401.17
Z313,АИ-95 TULPAR,1.0,2024-03-23,3,123.46
Z313,АИ-95 TULPAR,1.0,2024-03-23,4,57.34
Z313,АИ-95 TULPAR,1.0,2024-03-23,5,67.92
Z313,АИ-95 TULPAR,1.0,2024-03-23,6,207.69
Z313,АИ-95 TULPAR,1.0,2024-03-23,7,85.0
Z313,АИ-95 TULPAR,1.0,2024-03-23,8,63.47
Z313,АИ-95 TULPAR,1.0,2024-03-23,9,524.28
Z313,АИ-95 TULPAR,1.0,2024-03-23,10,348.19
Z313,АИ-95 TULPAR,1.0,2024-03-23,11,790.26
Z313,АИ-95 TULPAR,1.0,2024-03-23,12,744.03
Z313,АИ-95 TULPAR,1.0,2024-03-23,13,1199.35
Z313,АИ-95 TULPAR,1.0,2024-03-23,14,1443.47
Z313,АИ-95 TULPAR,1.0,2024-03-23,15,1191.76
Z313,АИ-95 TULPAR,1.0,2024-03-23,16,1006.6
Z313,АИ-95 TULPAR,1.0,2024-03-23,17,1232.68
Z313,АИ-95 TULPAR,1.0,2024-03-23,18,1141.53
Z313,АИ-95 TULPAR,1.0,2024-03-23,19,484.87
Z313,АИ-95 TULPAR,1.0,2024-03-23,20,690.39
Z313,АИ-95 TULPAR,1.0,2024-03-23,21,1299.54
Z313,АИ-95 TULPAR,1.0,2024-03-23,22,1170.16
Z313,АИ-95 TULPAR,1.0,2024-03-23,23,937.52
Z313,АИ-95 TULPAR,1.0,2024-03-23,24,690.94
