АЗС_CODE,PRODNAME,TANKNUM,ДАТА,HOUR,КОЛИЧЕСТВО,ds,yhat
Z313,АИ-92-К4/К5,2.0,2022-10-02,21,1595.92,2022-10-02 21:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-02,22,1725.27,2022-10-02 22:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-02,23,1431.71,2022-10-02 23:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-03,0,740.11,2022-10-03 00:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-03,1,772.67,2022-10-03 01:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-03,2,319.15,2022-10-03 02:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-03,3,212.16,2022-10-03 03:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-03,4,72.64,2022-10-03 04:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-03,5,199.43,2022-10-03 05:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-03,6,54.68,2022-10-03 06:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-03,7,156.23,2022-10-03 07:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-03,8,919.62,2022-10-03 08:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-03,9,1387.89,2022-10-03 09:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-03,10,1396.7,2022-10-03 10:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-03,11,1536.02,2022-10-03 11:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-03,12,1240.59,2022-10-03 12:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-03,13,1241.27,2022-10-03 13:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-03,14,1900.13,2022-10-03 14:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-03,15,1543.26,2022-10-03 15:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-03,16,1893.71,2022-10-03 16:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-03,17,1483.3,2022-10-03 17:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-03,18,1688.63,2022-10-03 18:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-03,19,1957.98,2022-10-03 19:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-03,20,2163.3,2022-10-03 20:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-03,21,2093.36,2022-10-03 21:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-03,22,1996.58,2022-10-03 22:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-03,23,1447.83,2022-10-03 23:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-04,0,884.22,2022-10-04 00:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-04,1,582.75,2022-10-04 01:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-04,2,441.92,2022-10-04 02:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-04,3,141.11,2022-10-04 03:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-04,4,135.96,2022-10-04 04:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-04,5,52.78,2022-10-04 05:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-04,6,46.12,2022-10-04 06:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-04,7,216.06,2022-10-04 07:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-04,8,1080.72,2022-10-04 08:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-04,9,1767.68,2022-10-04 09:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-04,10,1794.21,2022-10-04 10:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-04,11,818.56,2022-10-04 11:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-04,12,393.65,2022-10-04 12:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-04,13,1334.1,2022-10-04 13:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-04,14,638.57,2022-10-04 14:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-04,15,1000.1,2022-10-04 15:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-04,16,432.32,2022-10-04 16:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-04,17,442.63,2022-10-04 17:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-04,18,1501.18,2022-10-04 18:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-04,19,1447.18,2022-10-04 19:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-04,20,1990.44,2022-10-04 20:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-04,21,1887.29,2022-10-04 21:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-04,22,1540.73,2022-10-04 22:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-04,23,1356.65,2022-10-04 23:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-05,0,690.7,2022-10-05 00:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-05,1,574.01,2022-10-05 01:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-05,2,473.44,2022-10-05 02:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-05,3,213.56,2022-10-05 03:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-05,4,84.66,2022-10-05 04:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-05,5,34.45,2022-10-05 05:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-05,6,53.49,2022-10-05 06:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-05,7,169.55,2022-10-05 07:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-05,8,764.41,2022-10-05 08:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-05,9,1013.59,2022-10-05 09:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-05,10,1315.16,2022-10-05 10:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-05,11,1448.45,2022-10-05 11:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-05,12,1221.19,2022-10-05 12:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-05,13,1251.35,2022-10-05 13:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-05,14,1150.61,2022-10-05 14:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-05,15,1569.87,2022-10-05 15:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-05,16,1212.12,2022-10-05 16:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-05,17,1507.43,2022-10-05 17:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-05,18,1942.46,2022-10-05 18:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-05,19,1622.4,2022-10-05 19:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-05,20,1765.42,2022-10-05 20:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-05,21,2000.24,2022-10-05 21:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-05,22,1514.2,2022-10-05 22:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-05,23,1491.75,2022-10-05 23:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-06,0,781.87,2022-10-06 00:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-06,1,812.92,2022-10-06 01:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-06,2,228.74,2022-10-06 02:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-06,3,290.13,2022-10-06 03:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-06,4,54.46,2022-10-06 04:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-06,5,111.56,2022-10-06 05:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-06,6,95.79,2022-10-06 06:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-06,7,164.54,2022-10-06 07:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-06,8,1327.77,2022-10-06 08:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-06,9,1420.84,2022-10-06 09:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-06,10,1816.67,2022-10-06 10:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-06,11,1317.27,2022-10-06 11:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-06,12,896.2,2022-10-06 12:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-06,13,168.08,2022-10-06 13:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-06,14,495.33,2022-10-06 14:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-06,15,1657.03,2022-10-06 15:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-06,16,1841.51,2022-10-06 16:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-06,17,1517.26,2022-10-06 17:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-06,18,1593.94,2022-10-06 18:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-06,19,1554.0,2022-10-06 19:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-06,20,1614.48,2022-10-06 20:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-06,21,1883.99,2022-10-06 21:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-06,22,1627.67,2022-10-06 22:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-06,23,1643.2,2022-10-06 23:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-07,0,710.25,2022-10-07 00:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-07,1,724.0,2022-10-07 01:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-07,2,530.2,2022-10-07 02:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-07,3,105.43,2022-10-07 03:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-07,4,66.67,2022-10-07 04:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-07,5,38.42,2022-10-07 05:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-07,6,62.07,2022-10-07 06:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-07,7,98.12,2022-10-07 07:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-07,8,1250.16,2022-10-07 08:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-07,9,1883.14,2022-10-07 09:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-07,10,1439.64,2022-10-07 10:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-07,11,1296.11,2022-10-07 11:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-07,12,1373.86,2022-10-07 12:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-07,13,1280.78,2022-10-07 13:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-07,14,1510.55,2022-10-07 14:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-07,15,1741.67,2022-10-07 15:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-07,16,1578.63,2022-10-07 16:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-07,17,1685.51,2022-10-07 17:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-07,18,2028.09,2022-10-07 18:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-07,19,1881.95,2022-10-07 19:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-07,20,1547.92,2022-10-07 20:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-07,21,1835.89,2022-10-07 21:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-07,22,1836.89,2022-10-07 22:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-07,23,1310.43,2022-10-07 23:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-08,0,1060.75,2022-10-08 00:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-08,1,793.05,2022-10-08 01:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-08,2,356.43,2022-10-08 02:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-08,3,464.2,2022-10-08 03:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-08,4,249.49,2022-10-08 04:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-08,5,204.45,2022-10-08 05:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-08,6,92.88,2022-10-08 06:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-08,7,218.36,2022-10-08 07:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-08,8,597.17,2022-10-08 08:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-08,9,1177.31,2022-10-08 09:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-08,10,1480.05,2022-10-08 10:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-08,11,1460.09,2022-10-08 11:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-08,12,1304.75,2022-10-08 12:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-08,13,435.62,2022-10-08 13:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-08,14,1398.44,2022-10-08 14:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-08,15,1595.79,2022-10-08 15:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-08,16,1253.63,2022-10-08 16:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-08,17,666.33,2022-10-08 17:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-08,18,1571.13,2022-10-08 18:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-08,19,1600.33,2022-10-08 19:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-08,20,1182.71,2022-10-08 20:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-08,21,1294.94,2022-10-08 21:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-08,22,1391.33,2022-10-08 22:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-08,23,1107.96,2022-10-08 23:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-09,0,829.67,2022-10-09 00:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-09,1,780.57,2022-10-09 01:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-09,2,438.75,2022-10-09 02:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-09,3,477.51,2022-10-09 03:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-09,4,152.0,2022-10-09 04:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-09,5,254.39,2022-10-09 05:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-09,6,102.49,2022-10-09 06:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-09,7,211.04,2022-10-09 07:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-09,8,83.34,2022-10-09 08:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-09,9,192.6,2022-10-09 09:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-09,10,789.32,2022-10-09 10:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-09,11,1466.59,2022-10-09 11:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-09,12,1279.53,2022-10-09 12:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-09,13,1656.65,2022-10-09 13:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-09,14,1640.99,2022-10-09 14:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-09,15,1711.63,2022-10-09 15:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-09,16,1301.29,2022-10-09 16:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-09,17,1869.14,2022-10-09 17:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-09,18,1791.58,2022-10-09 18:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-09,19,1929.75,2022-10-09 19:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-09,20,1925.91,2022-10-09 20:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-09,21,1204.82,2022-10-09 21:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-09,22,1661.45,2022-10-09 22:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-09,23,1264.54,2022-10-09 23:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-10,0,625.86,2022-10-10 00:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-10,1,482.09,2022-10-10 01:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-10,2,239.37,2022-10-10 02:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-10,3,88.05,2022-10-10 03:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-10,4,46.12,2022-10-10 04:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-10,5,72.19,2022-10-10 05:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-10,6,103.34,2022-10-10 06:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-10,7,116.84,2022-10-10 07:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-10,8,835.23,2022-10-10 08:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-10,9,598.15,2022-10-10 09:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-10,10,1694.7,2022-10-10 10:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-10,11,1868.66,2022-10-10 11:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-10,12,1705.3,2022-10-10 12:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-10,13,1517.59,2022-10-10 13:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-10,14,1757.82,2022-10-10 14:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-10,15,1595.83,2022-10-10 15:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-10,16,469.96,2022-10-10 16:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-10,17,66.67,2022-10-10 17:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-10,18,732.4,2022-10-10 18:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-10,19,1347.48,2022-10-10 19:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-10,20,1316.82,2022-10-10 20:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-10,21,2058.32,2022-10-10 21:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-10,22,2000.46,2022-10-10 22:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-10,23,1487.68,2022-10-10 23:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-11,0,723.54,2022-10-11 00:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-11,1,530.96,2022-10-11 01:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-11,2,256.49,2022-10-11 02:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-11,3,203.44,2022-10-11 03:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-11,4,199.69,2022-10-11 04:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-11,5,56.12,2022-10-11 05:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-11,6,81.09,2022-10-11 06:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-11,7,197.49,2022-10-11 07:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-11,8,721.04,2022-10-11 08:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-11,9,1667.23,2022-10-11 09:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-11,10,513.08,2022-10-11 10:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-11,11,144.45,2022-10-11 11:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-11,12,61.11,2022-10-11 12:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-11,13,721.52,2022-10-11 13:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-11,14,1274.8,2022-10-11 14:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-11,15,1869.81,2022-10-11 15:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-11,16,1103.15,2022-10-11 16:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-11,17,1680.67,2022-10-11 17:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-11,18,1764.21,2022-10-11 18:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-11,19,1387.99,2022-10-11 19:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-11,20,2274.14,2022-10-11 20:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-11,21,1893.94,2022-10-11 21:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-11,22,1657.63,2022-10-11 22:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-11,23,1296.78,2022-10-11 23:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-12,0,402.13,2022-10-12 00:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-12,2,296.12,2022-10-12 02:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-12,3,280.61,2022-10-12 03:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-12,4,91.27,2022-10-12 04:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-12,5,44.45,2022-10-12 05:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-12,6,47.22,2022-10-12 06:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-12,7,173.48,2022-10-12 07:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-12,8,1032.05,2022-10-12 08:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-12,9,1623.28,2022-10-12 09:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-12,10,1677.55,2022-10-12 10:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-12,11,1279.26,2022-10-12 11:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-12,12,1644.64,2022-10-12 12:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-12,13,1248.65,2022-10-12 13:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-12,14,1043.03,2022-10-12 14:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-12,15,1445.28,2022-10-12 15:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-12,16,1153.99,2022-10-12 16:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-12,17,1217.93,2022-10-12 17:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-12,18,1258.3,2022-10-12 18:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-12,19,1577.17,2022-10-12 19:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-12,20,1575.23,2022-10-12 20:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-12,21,1692.11,2022-10-12 21:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-12,22,2019.79,2022-10-12 22:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-12,23,1428.22,2022-10-12 23:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-13,0,806.2,2022-10-13 00:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-13,1,726.66,2022-10-13 01:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-13,2,373.94,2022-10-13 02:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-13,3,191.18,2022-10-13 03:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-13,4,170.01,2022-10-13 04:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-13,5,87.82,2022-10-13 05:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-13,6,80.57,2022-10-13 06:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-13,7,133.89,2022-10-13 07:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-13,8,655.84,2022-10-13 08:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-13,9,1107.73,2022-10-13 09:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-13,10,388.68,2022-10-13 10:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-13,11,351.61,2022-10-13 11:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-13,12,427.07,2022-10-13 12:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-13,13,282.49,2022-10-13 13:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-13,14,1117.81,2022-10-13 14:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-13,15,915.19,2022-10-13 15:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-13,16,1702.38,2022-10-13 16:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-13,17,1280.7,2022-10-13 17:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-13,18,1273.2,2022-10-13 18:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-13,19,783.57,2022-10-13 19:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-13,20,1265.14,2022-10-13 20:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-13,21,1362.9,2022-10-13 21:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-13,22,1189.7,2022-10-13 22:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-13,23,807.54,2022-10-13 23:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-14,0,506.3,2022-10-14 00:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-14,1,686.66,2022-10-14 01:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-14,2,217.14,2022-10-14 02:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-14,3,122.78,2022-10-14 03:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-14,4,112.22,2022-10-14 04:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-14,5,154.18,2022-10-14 05:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-14,6,120.22,2022-10-14 06:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-14,7,128.51,2022-10-14 07:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-14,8,731.35,2022-10-14 08:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-14,9,874.66,2022-10-14 09:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-14,10,1398.74,2022-10-14 10:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-14,11,428.64,2022-10-14 11:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-14,12,280.58,2022-10-14 12:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-14,13,55.56,2022-10-14 13:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-14,14,143.89,2022-10-14 14:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-14,15,384.07,2022-10-14 15:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-14,16,984.82,2022-10-14 16:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-14,17,986.51,2022-10-14 17:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-14,18,1908.63,2022-10-14 18:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-14,19,1291.91,2022-10-14 19:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-14,20,1199.62,2022-10-14 20:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-14,21,1688.82,2022-10-14 21:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-14,22,1519.74,2022-10-14 22:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-14,23,1063.47,2022-10-14 23:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-15,0,597.97,2022-10-15 00:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-15,1,581.79,2022-10-15 01:00:00,
Z313,АИ-92-К4/К5,2.0,2022-10-15,2,566.65,2022-10-15 02:00:00,
