АЗС_CODE,ДАТА,HOUR,КОЛИЧЕСТВО
Z313,02.02.24,23,4351.67
Z313,02.02.24,24,2376.73
Z313,02.03.22,1,1816.9
Z313,02.03.22,2,733.13
Z313,02.03.22,3,429.28
Z313,02.03.22,4,216.22
Z313,02.03.22,5,220
Z313,02.03.22,6,329.15
Z313,02.03.22,7,581.2
Z313,02.03.22,8,2002.21
Z313,02.03.22,9,3011.32
Z313,02.03.22,10,3615.32
Z313,02.03.22,11,3048.59
Z313,02.03.22,12,2666.7
Z313,02.03.22,13,3603.23
Z313,02.03.22,14,3148.01
Z313,02.03.22,15,3571.36
Z313,02.03.22,16,2920.46
Z313,02.03.22,17,3250.9
Z313,02.03.22,18,3334.26
Z313,02.03.22,19,3590.02
Z313,02.03.22,20,3410.41
Z313,02.03.22,21,2831.77
Z313,02.03.22,22,3130.91
Z313,02.03.22,23,3057.23
Z313,02.03.22,24,1540.9
Z313,02.03.23,1,1439.67
Z313,02.03.23,2,827
Z313,02.03.23,3,338.05
Z313,02.03.23,4,90.9
Z313,02.03.23,5,189.45
Z313,02.03.23,6,263.53
Z313,02.03.23,7,414.78
Z313,02.03.23,8,1830.05
Z313,02.03.23,9,3169.56
Z313,02.03.23,10,3691.28
Z313,02.03.23,11,3251.98
Z313,02.03.23,12,3673.54
Z313,02.03.23,13,3217.52
Z313,02.03.23,14,3356.04
Z313,02.03.23,15,3909.05
Z313,02.03.23,16,2531.99
Z313,02.03.23,17,3753.05
Z313,02.03.23,18,3644.45
Z313,02.03.23,19,3885.76
Z313,02.03.23,20,4084.45
Z313,02.03.23,21,3744.47
Z313,02.03.23,22,3429.03
Z313,02.03.23,23,3261.08
Z313,02.03.23,24,1564.57
Z313,02.03.24,1,2731.93
Z313,02.03.24,2,1994.41
Z313,02.03.24,3,927.27
Z313,02.03.24,4,772.17
Z313,02.03.24,5,1017.99
Z313,02.03.24,6,791.47
Z313,02.03.24,7,904.65
Z313,02.03.24,8,2026.2
Z313,02.03.24,9,3068.29
Z313,02.03.24,10,3705.11
Z313,02.03.24,11,3613.78
Z313,02.03.24,12,3570.43
Z313,02.03.24,13,3985.3
Z313,02.03.24,14,3786.07
Z313,02.03.24,15,4324.66
Z313,02.03.24,16,4363.16
Z313,02.03.24,17,3674.02
Z313,02.03.24,18,3995.45
Z313,02.03.24,19,3725.45
Z313,02.03.24,20,3759.13
Z313,02.03.24,21,3353.01
Z313,02.03.24,22,2775.78
Z313,02.03.24,23,2634.86
Z313,02.03.24,24,1586.41
Z313,02.04.22,1,2075.43
Z313,02.04.22,2,693.15
Z313,02.04.22,3,812.57
Z313,02.04.22,4,391.05
Z313,02.04.22,5,132.59
Z313,02.04.22,6,309.45
Z313,02.04.22,7,273.5
Z313,02.04.22,8,1350.86
Z313,02.04.22,9,2058.96
Z313,02.04.22,10,1904.95
Z313,02.04.22,11,2964.12
Z313,02.04.22,12,3477.8
Z313,02.04.22,13,3299.31
Z313,02.04.22,14,3494.72
Z313,02.04.22,15,3464.82
Z313,02.04.22,16,2787.11
Z313,02.04.22,17,2723.93
Z313,02.04.22,18,2719.2
Z313,02.04.22,19,2664.03
Z313,02.04.22,20,2900.13
Z313,02.04.22,21,1653.83
Z313,02.04.22,22,2491.92
Z313,02.04.22,23,2399.26
Z313,02.04.22,24,1120.65
Z313,02.04.23,1,2182.53
Z313,02.04.23,2,1656.22
Z313,02.04.23,3,820.73
Z313,02.04.23,4,528.22
Z313,02.04.23,5,411.68
Z313,02.04.23,6,291.81
Z313,02.04.23,7,256.22
Z313,02.04.23,8,414.26
Z313,02.04.23,9,1227.32
Z313,02.04.23,10,2333.89
Z313,02.04.23,11,2782.93
Z313,02.04.23,12,2742.42
Z313,02.04.23,13,4070.53
Z313,02.04.23,14,3931.59
Z313,02.04.23,15,3566
Z313,02.04.23,16,3572.59
Z313,02.04.23,17,3915.54
Z313,02.04.23,18,3789.17
Z313,02.04.23,19,3720.19
Z313,02.04.23,20,3552
Z313,02.04.23,21,2413.87
Z313,02.04.23,22,2890.29
Z313,02.04.23,23,2948.12
Z313,02.04.23,24,2173.62
Z313,02.04.24,1,1938.65
Z313,02.04.24,2,821.04
Z313,02.04.24,3,638.39
Z313,02.04.24,4,440.95
Z313,02.04.24,5,214.38
Z313,02.04.24,6,286.85
Z313,02.04.24,7,791.48
Z313,02.04.24,8,1718.07
Z313,02.04.24,9,2845.62
Z313,02.04.24,10,2833.54
Z313,02.04.24,11,3717.89
Z313,02.04.24,12,2914.79
Z313,02.04.24,13,3201.77
Z313,02.04.24,14,3455.41
Z313,02.04.24,15,3220.9
Z313,02.04.24,16,3201.38
Z313,02.04.24,17,3922.4
Z313,02.04.24,18,3358.39
Z313,02.04.24,19,3469.72
Z313,02.04.24,20,2734
Z313,02.04.24,21,2895.8
Z313,02.04.24,22,3292.91
Z313,02.04.24,23,2687.83
Z313,02.04.24,24,2596.12
Z313,02.05.22,1,1813.14
Z313,02.05.22,2,625.25
Z313,02.05.22,3,496.44
Z313,02.05.22,4,332.92
Z313,02.05.22,5,165.35
Z313,02.05.22,6,256.27
Z313,02.05.22,7,196.12
Z313,02.05.22,8,778.95
Z313,02.05.22,9,1133.73
Z313,02.05.22,10,1782.07
Z313,02.05.22,11,3435.61
Z313,02.05.22,12,2636.19
Z313,02.05.22,13,2619.59
Z313,02.05.22,14,2614.39
Z313,02.05.22,15,2412.88
Z313,02.05.22,16,2351.66
Z313,02.05.22,17,2923.75
Z313,02.05.22,18,2887.76
Z313,02.05.22,19,3063.84
Z313,02.05.22,20,2711.53
Z313,02.05.22,21,3089.79
Z313,02.05.22,22,2426.29
Z313,02.05.22,23,2761.04
Z313,02.05.22,24,1352
Z313,02.05.23,1,1770.43
Z313,02.05.23,2,549.34
Z313,02.05.23,3,478.27
Z313,02.05.23,4,257.5
Z313,02.05.23,5,288.46
Z313,02.05.23,6,176.12
Z313,02.05.23,7,843.76
Z313,02.05.23,8,2316.97
Z313,02.05.23,9,2541.27
Z313,02.05.23,10,2455.56
Z313,02.05.23,11,2548.65
Z313,02.05.23,12,2843.54
Z313,02.05.23,13,2507.57
Z313,02.05.23,14,2849.02
Z313,02.05.23,15,3298.4
Z313,02.05.23,16,3576.79
Z313,02.05.23,17,3959.36
Z313,02.05.23,18,3470.93
Z313,02.05.23,19,3443.99
Z313,02.05.23,20,3562.84
Z313,02.05.23,21,3285.66
Z313,02.05.23,22,3402.1
Z313,02.05.23,23,2561.8
Z313,02.05.23,24,1577.08
Z313,02.05.24,1,2013.88
Z313,02.05.24,2,804.06
Z313,02.05.24,3,805.96
Z313,02.05.24,4,367.26
Z313,02.05.24,5,186.27
Z313,02.05.24,6,321.12
Z313,02.05.24,7,739.45
Z313,02.05.24,8,1925.69
Z313,02.05.24,9,3011.72
Z313,02.05.24,10,3206.57
Z313,02.05.24,11,3046.24
Z313,02.05.24,12,2715.77
Z313,02.05.24,13,3286.44
Z313,02.05.24,14,3577.62
Z313,02.05.24,15,3403.93
Z313,02.05.24,16,3548.07
Z313,02.05.24,17,3892.12
Z313,02.05.24,18,3713.34
Z313,02.05.24,19,3534.7
Z313,02.05.24,20,3381.51
Z313,02.05.24,21,4000.02
Z313,02.05.24,22,3209.62
Z313,02.05.24,23,3300.2
Z313,02.05.24,24,2044.61
Z313,02.06.23,1,2466.98
Z313,02.06.23,2,1435.37
Z313,02.06.23,3,659.71
Z313,02.06.23,4,408.69
Z313,02.06.23,5,340.14
Z313,02.06.23,6,368.3
Z313,02.06.23,7,795.61
Z313,02.06.23,8,1714.75
Z313,02.06.23,9,2369.67
Z313,02.06.23,10,3047.81
Z313,02.06.23,11,3167.57
Z313,02.06.23,12,3004.83
Z313,02.06.23,13,3114.79
Z313,02.06.23,14,3322.08
Z313,02.06.23,15,3433.46
Z313,02.06.23,16,3203.5
Z313,02.06.23,17,3235.72
Z313,02.06.23,18,3778.19
Z313,02.06.23,19,3216.2
Z313,02.06.23,20,3903.46
Z313,02.06.23,21,3207.1
Z313,02.06.23,22,3185.2
Z313,02.06.23,23,3283.01
Z313,02.06.23,24,2492.91
Z313,02.06.24,1,1569.57
Z313,02.06.24,2,1245.04
Z313,02.06.24,3,876.71
Z313,02.06.24,4,615.19
Z313,02.06.24,5,386.51
Z313,02.06.24,6,402.51
Z313,02.06.24,7,481.3
Z313,02.06.24,8,920.29
Z313,02.06.24,9,1138.66
Z313,02.06.24,10,1807.98
Z313,02.06.24,11,2249.23
Z313,02.06.24,12,2854.05
Z313,02.06.24,13,3153.9
Z313,02.06.24,14,3842.64
Z313,02.06.24,15,2943.28
Z313,02.06.24,16,3525.83
Z313,02.06.24,17,3683.87
Z313,02.06.24,18,3035.36
Z313,02.06.24,19,3289.08
Z313,02.06.24,20,3542.94
Z313,02.06.24,21,2963.53
Z313,02.06.24,22,3596.8
Z313,02.06.24,23,3069.94
Z313,02.06.24,24,2333.98
Z313,02.07.23,1,2040.74
Z313,02.07.23,2,1195.31
Z313,02.07.23,3,1047.92
Z313,02.07.23,4,617.22
Z313,02.07.23,5,500.61
Z313,02.07.23,6,317.93
Z313,02.07.23,7,417.1
Z313,02.07.23,8,553.77
Z313,02.07.23,9,1451.79
Z313,02.07.23,10,1544.21
Z313,02.07.23,11,1951.85
Z313,02.07.23,12,2276.96
Z313,02.07.23,13,2709.04
Z313,02.07.23,14,2975.67
Z313,02.07.23,15,2659.35
Z313,02.07.23,16,3397.89
Z313,02.07.23,17,2846.9
Z313,02.07.23,18,3213.98
Z313,02.07.23,19,2524.41
Z313,02.07.23,20,2710.44
Z313,02.07.23,21,3178.2
Z313,02.07.23,22,2651.17
Z313,02.07.23,23,2364.99
Z313,02.07.23,24,2552.7
Z313,02.07.24,1,2145.38
Z313,02.07.24,2,988.89
Z313,02.07.24,3,517.77
Z313,02.07.24,4,341.18
Z313,02.07.24,5,300.79
Z313,02.07.24,6,428.52
Z313,02.07.24,7,643.3
Z313,02.07.24,8,1660.76
Z313,02.07.24,9,1720.34
Z313,02.07.24,10,2463.39
Z313,02.07.24,11,2668.66
Z313,02.07.24,12,2771.27
Z313,02.07.24,13,2853.53
Z313,02.07.24,14,2488.96
Z313,02.07.24,15,3116.82
Z313,02.07.24,16,2756.93
Z313,02.07.24,17,3226.1
Z313,02.07.24,18,3431.63
Z313,02.07.24,19,2483.18
Z313,02.07.24,20,3707.18
Z313,02.07.24,21,3388.51
Z313,02.07.24,22,2534.55
Z313,02.07.24,23,2762.96
Z313,02.07.24,24,1949.68
Z313,02.08.23,1,2342.53
Z313,02.08.23,2,859.12
Z313,02.08.23,3,443.88
Z313,02.08.23,4,304.75
Z313,02.08.23,5,549.79
Z313,02.08.23,6,339.24
Z313,02.08.23,7,507.43
Z313,02.08.23,8,1033.96
Z313,02.08.23,9,2961.57
Z313,02.08.23,10,3234.35
Z313,02.08.23,11,3006.15
Z313,02.08.23,12,3134.06
Z313,02.08.23,13,3270.67
Z313,02.08.23,14,3416.28
Z313,02.08.23,15,3287.4
Z313,02.08.23,16,2876.78
Z313,02.08.23,17,3256.07
Z313,02.08.23,18,3157.04
Z313,02.08.23,19,3656.44
Z313,02.08.23,20,3420.61
Z313,02.08.23,21,3060.04
Z313,02.08.23,22,3649.93
Z313,02.08.23,23,3223.28
Z313,02.08.23,24,2347.38
Z313,02.08.24,1,2656.18
Z313,02.08.24,2,1211.05
Z313,02.08.24,3,890.29
Z313,02.08.24,4,439.07
Z313,02.08.24,5,247.93
Z313,02.08.24,6,675.48
Z313,02.08.24,7,967.91
Z313,02.08.24,8,1644.99
Z313,02.08.24,9,2588.34
Z313,02.08.24,10,3243.44
Z313,02.08.24,11,2878.28
Z313,02.08.24,12,3090.7
Z313,02.08.24,13,3350.63
Z313,02.08.24,14,3633.69
Z313,02.08.24,15,3463.8
Z313,02.08.24,16,3416.76
Z313,02.08.24,17,4065.2
Z313,02.08.24,18,2563.44
Z313,02.08.24,19,3600.07
Z313,02.08.24,20,3939.41
Z313,02.08.24,21,3836.03
Z313,02.08.24,22,3635.65
Z313,02.08.24,23,3589.41
Z313,02.08.24,24,2997.09
Z313,02.09.23,1,2256.65
Z313,02.09.23,2,1638.45
Z313,02.09.23,3,1039.71
Z313,02.09.23,4,508.84
Z313,02.09.23,5,459.25
Z313,02.09.23,6,381.02
Z313,02.09.23,7,385.1
Z313,02.09.23,8,1089.17
Z313,02.09.23,9,2214.2
Z313,02.09.23,10,2829.32
Z313,02.09.23,11,3375.22
Z313,02.09.23,12,3242
Z313,02.09.23,13,3294.74
Z313,02.09.23,14,3191.61
Z313,02.09.23,15,3694.53
Z313,02.09.23,16,3194.11
Z313,02.09.23,17,3124.42
Z313,02.09.23,18,3308.57
Z313,02.09.23,19,3258.58
Z313,02.09.23,20,3843.93
Z313,02.09.23,21,2951.89
Z313,02.09.23,22,3216.28
Z313,02.09.23,23,2684.44
Z313,02.09.23,24,1816.01
Z313,02.10.22,1,1725.27
Z313,02.10.22,2,552.69
Z313,02.10.22,3,513.87
Z313,02.10.22,4,418.81
Z313,02.10.22,5,303.62
Z313,02.10.22,6,223.62
Z313,02.10.22,7,259.85
Z313,02.10.22,8,562.75
Z313,02.10.22,9,960.55
Z313,02.10.22,10,2039.49
Z313,02.10.22,11,2258.16
Z313,02.10.22,12,3100.74
Z313,02.10.22,13,3262.59
Z313,02.10.22,14,2442.27
Z313,02.10.22,15,2979.35
Z313,02.10.22,16,2675.28
Z313,02.10.22,17,3160.2
Z313,02.10.22,18,3043.31
Z313,02.10.22,19,3266.6
Z313,02.10.22,20,3337.48
Z313,02.10.22,21,2991.81
Z313,02.10.22,22,3030.27
Z313,02.10.22,23,2493.08
Z313,02.10.22,24,1266.77
Z313,02.10.23,1,1726.36
Z313,02.10.23,2,923.81
Z313,02.10.23,3,576.85
Z313,02.10.23,4,224.49
Z313,02.10.23,5,332.9
Z313,02.10.23,6,292.41
Z313,02.10.23,7,998.69
Z313,02.10.23,8,2060.67
Z313,02.10.23,9,3437.39
Z313,02.10.23,10,3545.28
Z313,02.10.23,11,3180.7
Z313,02.10.23,12,3604.31
Z313,02.10.23,13,3578.83
Z313,02.10.23,14,4055.68
Z313,02.10.23,15,3650.61
Z313,02.10.23,16,3465.7
Z313,02.10.23,17,3470.48
Z313,02.10.23,18,3420.75
Z313,02.10.23,19,3675.62
Z313,02.10.23,20,3788.2
Z313,02.10.23,21,3223.11
Z313,02.10.23,22,3377.32
Z313,02.10.23,23,3306.86
Z313,02.10.23,24,2324.15
Z313,02.11.22,3,144.92
Z313,02.11.22,4,297
Z313,02.11.22,5,180.82
Z313,02.11.22,6,229.91
Z313,02.11.22,7,357.72
Z313,02.11.22,8,1066.46
Z313,02.11.22,9,2434.54
Z313,02.11.22,10,2469.62
Z313,02.11.22,11,3154.94
Z313,02.11.22,12,3003.65
Z313,02.11.22,13,2451.62
Z313,02.11.22,14,2682.27
Z313,02.11.22,15,2808.75
Z313,02.11.22,16,2745.19
Z313,02.11.22,17,2666.47
Z313,02.11.22,18,3270.86
Z313,02.11.22,19,2942.94
Z313,02.11.22,20,3836.02
Z313,02.11.22,21,3834.53
Z313,02.11.22,22,3587.22
Z313,02.11.22,23,2250.83
Z313,02.11.22,24,1339.1
Z313,02.11.23,1,2295.69
Z313,02.11.23,2,1288.99
Z313,02.11.23,3,431.92
Z313,02.11.23,4,449.16
Z313,02.11.23,5,306.89
Z313,02.11.23,6,447.33
Z313,02.11.23,7,503.79
Z313,02.11.23,8,1908.83
Z313,02.11.23,9,2083.32
Z313,02.11.23,10,3232.06
Z313,02.11.23,11,2982.36
Z313,02.11.23,12,2895.03
Z313,02.11.23,13,3303.63
Z313,02.11.23,14,3035.48
Z313,02.11.23,15,3156.21
Z313,02.11.23,16,3683.01
Z313,02.11.23,17,3440.89
Z313,02.11.23,18,3158.55
Z313,02.11.23,19,3696.46
Z313,02.11.23,20,3672.3
Z313,02.11.23,21,3312.42
Z313,02.11.23,22,3232.69
Z313,02.11.23,23,3104.44
Z313,02.11.23,24,3139.87
Z313,02.12.22,1,1820.14
Z313,02.12.22,2,968.63
Z313,02.12.22,3,630.88
Z313,02.12.22,4,395.68
Z313,02.12.22,5,357.51
Z313,02.12.22,6,556.97
Z313,02.12.22,7,685.57
Z313,02.12.22,8,2280
Z313,02.12.22,9,3083.89
Z313,02.12.22,10,2793.42
Z313,02.12.22,11,3238.12
Z313,02.12.22,12,2816.53
Z313,02.12.22,13,3027.58
Z313,02.12.22,14,2757.92
Z313,02.12.22,15,3454.76
Z313,02.12.22,16,3378.37
Z313,02.12.22,17,3801.92
Z313,02.12.22,18,3424.22
Z313,02.12.22,19,3914.83
Z313,02.12.22,20,3223.94
Z313,02.12.22,21,2658.2
Z313,02.12.22,22,3178.91
Z313,02.12.22,23,3115.45
Z313,02.12.22,24,2554.51
Z313,02.12.23,1,2503.75
Z313,02.12.23,2,1554.23
Z313,02.12.23,3,1412.35
Z313,02.12.23,4,602.43
Z313,02.12.23,5,463.27
Z313,02.12.23,6,618.16
Z313,02.12.23,7,438.72
Z313,02.12.23,8,1161.13
Z313,02.12.23,9,2503.92
Z313,02.12.23,10,2649.17
Z313,02.12.23,11,3290.1
Z313,02.12.23,12,3464.85
Z313,02.12.23,13,3707.21
Z313,02.12.23,14,3618.28
Z313,02.12.23,15,3563.02
Z313,02.12.23,16,3277.82
Z313,02.12.23,17,3308.11
Z313,02.12.23,18,3215.44
Z313,02.12.23,19,3650.08
Z313,02.12.23,20,3056.79
Z313,02.12.23,21,3187.82
Z313,02.12.23,22,2877.14
Z313,02.12.23,23,2800.44
Z313,02.12.23,24,1942.57
Z313,03.01.22,1,1481.32
Z313,03.01.22,2,910.95
Z313,03.01.22,3,791.41
Z313,03.01.22,4,316.46
Z313,03.01.22,5,478.93
Z313,03.01.22,6,275.33
Z313,03.01.22,7,322.94
Z313,03.01.22,8,277.72
Z313,03.01.22,9,1272.22
Z313,03.01.22,10,1095.2
Z313,03.01.22,11,1799.59
Z313,03.01.22,12,1736.76
Z313,03.01.22,13,1580.8
Z313,03.01.22,14,2099.95
Z313,03.01.22,15,2346.39
Z313,03.01.22,16,2293.41
Z313,03.01.22,17,2732
Z313,03.01.22,18,2059.57
Z313,03.01.22,19,2479.6
Z313,03.01.22,20,1631.73
Z313,03.01.22,21,2023.37
Z313,03.01.22,22,1679.63
Z313,03.01.22,23,1591.24
Z313,03.01.22,24,1327.55
Z313,03.01.23,1,1276.78
Z313,03.01.23,2,1360.28
Z313,03.01.23,3,795.72
Z313,03.01.23,4,398.78
Z313,03.01.23,5,401.38
Z313,03.01.23,6,286.76
Z313,03.01.23,7,220.69
Z313,03.01.23,8,587.74
Z313,03.01.23,9,809.5
Z313,03.01.23,10,1208.65
Z313,03.01.23,11,1728.91
Z313,03.01.23,12,2248.84
Z313,03.01.23,13,2662.21
Z313,03.01.23,14,2556.41
Z313,03.01.23,15,3004.03
Z313,03.01.23,16,2800.88
Z313,03.01.23,17,3045.91
Z313,03.01.23,18,3004.25
Z313,03.01.23,19,3208.51
Z313,03.01.23,20,3362.48
Z313,03.01.23,21,3371.49
Z313,03.01.23,22,2615.48
Z313,03.01.23,23,2369.9
Z313,03.01.23,24,1397.76
Z313,03.01.24,1,2117.26
Z313,03.01.24,2,1367.61
Z313,03.01.24,3,973.14
Z313,03.01.24,4,779.42
Z313,03.01.24,5,689.96
Z313,03.01.24,6,372.18
Z313,03.01.24,7,929.31
Z313,03.01.24,8,1426.47
Z313,03.01.24,9,2024.22
Z313,03.01.24,10,2804.17
Z313,03.01.24,11,3203.91
Z313,03.01.24,12,2729.62
Z313,03.01.24,13,2787.55
Z313,03.01.24,14,2362.7
Z313,03.01.24,15,3187.26
Z313,03.01.24,16,3124.98
Z313,03.01.24,17,3209.66
Z313,03.01.24,18,3603.49
Z313,03.01.24,19,3468.66
Z313,03.01.24,20,3865.86
Z313,03.01.24,21,3419.5
Z313,03.01.24,22,3193.99
Z313,03.01.24,23,3073.49
Z313,03.01.24,24,2470.22
Z313,03.02.22,1,1322.58
Z313,03.02.22,2,522.2
Z313,03.02.22,3,241.64
Z313,03.02.22,4,94.27
Z313,03.02.22,5,358.84
Z313,03.02.22,6,102.59
Z313,03.02.22,7,214.51
Z313,03.02.22,8,2104.86
Z313,03.02.22,9,2492.13
Z313,03.02.22,10,2959.7
Z313,03.02.22,11,2702.51
Z313,03.02.22,12,3239.99
Z313,03.02.22,13,3029.31
Z313,03.02.22,14,2936.74
Z313,03.02.22,15,2759.72
Z313,03.02.22,16,2902.86
Z313,03.02.22,17,3111.87
Z313,03.02.22,18,2844.2
Z313,03.02.22,19,2900.31
Z313,03.02.22,20,2681.06
Z313,03.02.22,21,2495.2
Z313,03.02.22,22,2771.45
Z313,03.02.22,23,2112.04
Z313,03.02.22,24,1496.92
Z313,03.02.23,1,1398.9
Z313,03.02.23,2,860.04
Z313,03.02.23,3,680.25
Z313,03.02.23,4,261.79
Z313,03.02.23,5,267.2
Z313,03.02.23,6,270.5
Z313,03.02.23,7,518.21
Z313,03.02.23,8,2322.52
Z313,03.02.23,9,3263.8
Z313,03.02.23,10,3404.95
Z313,03.02.23,11,3720.57
Z313,03.02.23,12,3480.33
Z313,03.02.23,13,3166.1
Z313,03.02.23,14,3586.87
Z313,03.02.23,15,2979.72
Z313,03.02.23,16,3298.53
Z313,03.02.23,17,3115.58
Z313,03.02.23,18,3665.53
Z313,03.02.23,19,3818.89
Z313,03.02.23,20,3436.08
Z313,03.02.23,21,3559.14
Z313,03.02.23,22,3434.38
Z313,03.02.23,23,3708.59
Z313,03.02.23,24,2352.19
Z313,03.02.24,1,3045.27
Z313,03.02.24,2,1741.64
Z313,03.02.24,3,1422.42
Z313,03.02.24,4,1007.26
Z313,03.02.24,5,495.41
Z313,03.02.24,6,467.15
Z313,03.02.24,7,766.82
Z313,03.02.24,8,1267.13
Z313,03.02.24,9,2587.33
Z313,03.02.24,10,3204.45
Z313,03.02.24,11,3516.17
Z313,03.02.24,12,3694.73
Z313,03.02.24,13,3746.72
Z313,03.02.24,14,3971.27
Z313,03.02.24,15,3747.83
Z313,03.02.24,16,3663.74
Z313,03.02.24,17,4058.37
Z313,03.02.24,18,3861.13
Z313,03.02.24,19,3873.91
Z313,03.02.24,20,3790.42
Z313,03.02.24,21,3491.69
Z313,03.02.24,22,3748.84
Z313,03.02.24,23,3355.27
Z313,03.02.24,24,2194.26
Z313,03.03.22,1,2015.91
Z313,03.03.22,2,739.27
Z313,03.03.22,3,218.09
Z313,03.03.22,4,158.02
Z313,03.03.22,5,145.09
Z313,03.03.22,6,145.13
Z313,03.03.22,7,583.63
Z313,03.03.22,8,1648.25
Z313,03.03.22,9,2709.56
Z313,03.03.22,10,2794.21
Z313,03.03.22,11,2525.05
Z313,03.03.22,12,3002.18
Z313,03.03.22,13,3280.78
Z313,03.03.22,14,3111.18
Z313,03.03.22,15,2942.46
Z313,03.03.22,16,3007.44
Z313,03.03.22,17,3436.88
Z313,03.03.22,18,2748.32
Z313,03.03.22,19,3269.1
Z313,03.03.22,20,3691.21
Z313,03.03.22,21,3587.79
Z313,03.03.22,22,2888.13
Z313,03.03.22,23,2922.18
Z313,03.03.22,24,1594.4
Z313,03.03.23,1,1424.95
Z313,03.03.23,2,921.48
Z313,03.03.23,3,325.16
Z313,03.03.23,4,284.27
Z313,03.03.23,5,146.02
Z313,03.03.23,6,368.04
Z313,03.03.23,7,622.37
Z313,03.03.23,8,2247.86
Z313,03.03.23,9,2772.4
Z313,03.03.23,10,3317.34
Z313,03.03.23,11,3371.79
Z313,03.03.23,12,3220.64
Z313,03.03.23,13,2637.38
Z313,03.03.23,14,3020.63
Z313,03.03.23,15,3743.76
Z313,03.03.23,16,3165.63
Z313,03.03.23,17,3769.47
Z313,03.03.23,18,3942.79
Z313,03.03.23,19,3603.87
Z313,03.03.23,20,3247.03
Z313,03.03.23,21,3721
Z313,03.03.23,22,3386.44
Z313,03.03.23,23,3151.21
Z313,03.03.23,24,2411.11
Z313,03.03.24,1,2207.33
Z313,03.03.24,2,1873.11
Z313,03.03.24,3,867.84
Z313,03.03.24,4,734.03
Z313,03.03.24,5,531.66
Z313,03.03.24,6,155.6
Z313,03.03.24,7,531.6
Z313,03.03.24,8,1242.49
Z313,03.03.24,9,1760.52
Z313,03.03.24,10,2541.92
Z313,03.03.24,11,2722.52
Z313,03.03.24,12,3438.68
Z313,03.03.24,13,3643.43
Z313,03.03.24,14,4136.83
Z313,03.03.24,15,3228.76
Z313,03.03.24,16,3696.8
Z313,03.03.24,17,3594.77
Z313,03.03.24,18,3665.09
Z313,03.03.24,19,3294.53
Z313,03.03.24,20,3487.03
Z313,03.03.24,21,2954.58
Z313,03.03.24,22,3552.82
Z313,03.03.24,23,3356.85
Z313,03.03.24,24,1932.56
Z313,03.04.22,1,1374.98
Z313,03.04.22,2,659.57
Z313,03.04.22,3,390.98
Z313,03.04.22,4,230.68
Z313,03.04.22,5,136.13
Z313,03.04.22,6,298.21
Z313,03.04.22,7,366.06
Z313,03.04.22,8,706.26
Z313,03.04.22,9,1241.26
Z313,03.04.22,10,1419.16
Z313,03.04.22,11,2426.29
Z313,03.04.22,12,2420.81
Z313,03.04.22,13,2728.13
Z313,03.04.22,14,2883.96
Z313,03.04.22,15,2858.06
Z313,03.04.22,16,2955.12
Z313,03.04.22,17,3030.1
Z313,03.04.22,18,2976.68
Z313,03.04.22,19,3099.27
Z313,03.04.22,20,2885.08
Z313,03.04.22,21,1995.36
Z313,03.04.22,22,2499.47
Z313,03.04.22,23,2020.82
Z313,03.04.22,24,985.67
Z313,03.04.23,1,2210.27
Z313,03.04.23,2,716.25
Z313,03.04.23,3,394.09
Z313,03.04.23,4,251.7
Z313,03.04.23,5,59.35
Z313,03.04.23,6,273.64
Z313,03.04.23,7,638.08
Z313,03.04.23,8,2157.24
Z313,03.04.23,9,2840.66
Z313,03.04.23,10,3102.69
Z313,03.04.23,11,2966.6
Z313,03.04.23,12,3331.19
Z313,03.04.23,13,3235.29
Z313,03.04.23,14,3096.15
Z313,03.04.23,15,3427.69
Z313,03.04.23,16,3227.14
Z313,03.04.23,17,3284.91
Z313,03.04.23,18,2899.63
Z313,03.04.23,19,3379.86
Z313,03.04.23,20,3065.26
Z313,03.04.23,21,2703.05
Z313,03.04.23,22,3490.48
Z313,03.04.23,23,3688.03
Z313,03.04.23,24,1812.44
Z313,03.04.24,1,2001.18
Z313,03.04.24,2,1017.16
Z313,03.04.24,3,589.62
Z313,03.04.24,4,291.13
Z313,03.04.24,5,224.5
Z313,03.04.24,6,369.05
Z313,03.04.24,7,900.67
Z313,03.04.24,8,2005.89
Z313,03.04.24,9,2383.26
Z313,03.04.24,10,2901.68
Z313,03.04.24,11,3169.85
Z313,03.04.24,12,2798
Z313,03.04.24,13,3260.21
Z313,03.04.24,14,3226.65
Z313,03.04.24,15,3435.25
Z313,03.04.24,16,2908.98
Z313,03.04.24,17,3678.57
Z313,03.04.24,18,3252.78
Z313,03.04.24,19,3513.36
Z313,03.04.24,20,2995.32
Z313,03.04.24,21,3610.63
Z313,03.04.24,22,4190.78
Z313,03.04.24,23,3686.74
Z313,03.04.24,24,2733.81
Z313,03.05.22,1,1296.6
Z313,03.05.22,2,268.78
Z313,03.05.22,3,207.17
Z313,03.05.22,4,142.69
Z313,03.05.22,5,54.13
Z313,03.05.22,6,82.65
Z313,03.05.22,7,483.37
Z313,03.05.22,8,2140.77
Z313,03.05.22,9,2400.7
Z313,03.05.22,10,2969.84
Z313,03.05.22,11,2670.01
Z313,03.05.22,12,2552.99
Z313,03.05.22,13,2321.05
Z313,03.05.22,14,3131.22
Z313,03.05.22,15,3524.79
Z313,03.05.22,16,2811.95
Z313,03.05.22,17,2548.5
Z313,03.05.22,18,3029.08
